Store,Week,Temperature,Holiday,CPI,FuelPrice,Unemployment,WeeklySales
10,105,56.85,No,130.3496774,3.543,7.545,1867403.01
22,33,62.49,No,136.6338071,2.716,8.433,918285.97
34,120,64.97,No,131.0983226,3.62,9.575,998672.85
37,121,78.94,No,220.4287124,3.561,6.989,540625.79
39,116,70.04,No,220.2483937,3.877,6.989,1433391.04
15,24,72.83,No,132.5667742,2.933,8.099,633203.69
21,68,68.36,No,215.3834778,3.907,7.931,744836.56
16,131,68.59,No,198.0293893,3.528,6.061,584000.71
34,134,72.44,No,130.8381613,3.61,9.285,926250.21
7,37,35.86,No,190.8623087,2.762,9.137,463370.48
24,55,34.04,No,133.3701429,3.42,8.252,1360150.12
17,9,36.94,No,126.6034839,2.842,6.635,848521.17
28,81,91.74,No,129.2405806,3.743,13.503,1200019.74
23,68,56.67,No,134.6803871,4.101,4.781,1337617.55
18,102,35.25,No,136.753,3.523,8.075,890130.25
31,138,71.54,No,222.4169362,3.721,6.565,1373064.87
19,78,74.86,No,135.9639355,4.004,7.806,1298775.8
37,58,59.15,No,212.8611313,3.459,8.395,505610.4
42,87,82.27,No,129.6060667,3.877,8.257,510243.79
34,27,73.8,No,126.0854516,2.64,9.816,987435.35
37,142,74.06,No,222.0951719,3.594,6.228,551969.1
41,134,69.07,No,198.0984199,3.558,6.432,1464462.85
35,7,49.04,No,135.6682247,2.844,9.262,1117536.09
7,13,38.99,No,189.575127,2.766,8.963,373655.61
1,16,76.44,No,210.6170934,2.826,7.808,1399662.07
36,137,78.16,No,221.2601207,3.692,6.623,301893.63
38,53,45.14,No,127.7195806,3.348,14.021,402341.76
20,83,70.82,No,208.9625161,3.703,7.274,2141765.98
39,7,58.62,No,209.9803208,2.72,8.554,1301590.13
9,29,86.3,No,215.1619646,2.664,6.442,499325.38
19,44,36.64,No,132.7566667,3.2,8.067,1615987.96
6,129,81.57,No,223.5424501,3.311,5.668,1574361.97
32,67,56.09,No,192.826069,3.767,8.595,1138162.76
29,81,71.3,No,136.183129,3.82,9.863,498056
45,107,36.85,No,189.8424834,3.695,8.424,858853.75
43,121,82.41,No,213.1736682,3.561,9.575,597406.39
17,14,40.26,No,126.2898,2.948,6.635,843848.65
41,28,70.24,No,190.2611552,2.723,7.335,1285976.53
33,30,94,No,126.0892903,3.022,9.495,224031.19
25,60,38.51,No,207.6553444,3.625,7.343,616324.24
37,143,74.39,No,222.1136566,3.506,6.228,534738.43
20,36,51.5,No,204.951982,2.764,7.484,2060389.27
2,139,79.45,No,222.6164329,3.666,6.565,1746470.56
21,132,89.57,No,221.5954138,3.494,6.565,700272.01
10,39,68.76,No,126.4364194,3.13,9.003,1741308.56
32,49,23.78,No,191.3683815,2.882,8.818,1046416.17
9,37,67.36,No,215.3589917,2.72,6.56,454769.68
39,4,49.79,No,210.0771885,2.561,8.554,1168582.02
8,35,68.7,No,215.0310029,2.603,6.433,804105.49
16,78,66.84,No,193.711525,3.547,6.338,582381.95
27,122,73.4,No,142.1095438,3.915,8.253,1900638.6
30,127,85.26,No,221.5215064,3.227,6.565,440553.42
13,88,60.62,No,129.6938,3.592,6.392,2067232.56
29,9,44.96,No,131.9019677,2.826,10.16,599629.25
43,42,54.96,No,203.8191286,2.771,10.21,589467.35
43,53,33.21,No,204.5264194,2.989,10.398,651521.77
43,25,86.6,No,203.1750161,2.608,9.816,649035.55
15,114,40.01,No,137.7970968,4.143,8.15,659950.36
17,11,45.22,No,126.5621,2.915,6.635,757738.76
31,10,65.74,No,210.2831653,2.77,8.2,1395710.09
26,56,16.3,No,133.4921429,3.281,7.907,910298.44
15,108,33.18,No,137.3411034,3.917,7.943,561137.06
39,78,86.24,No,214.2343177,3.682,8.177,1426418.53
34,37,59.57,No,126.3266774,2.732,10.21,888703.62
40,22,65.47,No,132.5218667,2.815,5.326,1087578.78
19,86,61.32,No,136.367,3.899,7.806,1300375.76
1,106,48.02,Yes,220.2651783,3.409,7.348,1802477.43
17,69,51.04,No,129.0623548,3.778,6.774,892056.64
36,16,77.34,No,209.3922937,2.767,8.464,474917.98
33,88,81.16,No,129.6938,3.827,8.01,262159.13
9,109,57.2,No,224.5894104,3.63,5.667,619498.28
29,26,76.35,No,132.5983871,2.792,10.409,509872.77
18,131,72.67,No,138.1735806,3.698,8.535,1052066.58
37,136,84.19,Yes,221.1181142,3.73,6.623,526838.14
4,81,82.77,No,129.2405806,3.55,5.644,2232892.1
22,4,35.98,No,135.5195191,2.753,8.283,899761.48
38,106,52.27,Yes,130.3849032,3.722,12.187,469787.38
22,117,51.42,No,141.9596595,4.023,7.671,922539.94
22,115,49.89,No,141.8433929,4.025,7.671,939118.24
25,28,72.73,No,204.8533784,2.805,7.527,686072.39
36,56,67.73,No,212.2912786,3.053,8.395,380279.44
5,81,89.35,No,216.2311855,3.554,6.529,303643.84
3,132,85.85,No,225.4735085,3.494,6.334,391811.6
40,83,63.79,No,136.2440968,3.784,4.584,957298.26
38,97,42.17,No,129.8555333,3.644,12.89,435401.64
7,32,48.5,Yes,190.3958293,2.78,9.017,535769.32
44,104,34.32,No,130.3144516,3.058,5.774,308295.38
39,88,71.68,No,215.7831333,3.285,7.716,1443884.39
40,41,38.5,No,132.9783226,2.961,5.287,935481.32
30,62,68.62,No,214.7252242,3.622,7.931,443889.5
30,113,67.87,No,220.9991248,3.845,7.057,449603.91
14,47,30.59,No,182.54459,3.141,8.724,3818686.45
5,86,78.01,No,216.9396605,3.467,6.529,291024.98
30,134,77.72,No,221.8083518,3.62,6.565,425296.65
26,47,21.81,No,132.7477419,3.15,8.149,1573982.47
16,125,70.41,No,197.7389345,3.735,6.169,581745.72
4,111,59.81,No,130.8261935,3.707,4.607,2214967.44
44,24,77.79,No,126.1498065,2.791,7.804,297099.95
16,62,38.04,No,192.3418571,3.532,6.339,439276.5
16,31,58.02,No,190.3621607,2.773,6.868,542087.89
15,119,54.23,No,138.0882667,4.055,8.15,579539.95
15,64,41.37,No,134.3571,4.061,7.658,655318.26
12,47,52.02,No,126.9835806,3.236,14.313,1768249.89
6,13,68.91,No,211.8942725,2.78,7.092,1498080.16
45,136,75.7,Yes,191.5776756,3.911,8.684,766512.66
3,40,62.94,No,215.2765472,2.689,7.564,423175.56
41,8,32.3,No,189.7195417,2.717,7.541,1015196.46
20,37,59.17,No,205.0137637,2.868,7.484,1950676.39
23,100,22.3,Yes,136.6432581,3.402,4.42,1213486.95
21,57,59.52,No,213.4775305,3.288,8.028,796277.72
18,68,57.55,No,134.6803871,4.101,8.975,994610.43
39,115,71.59,No,220.1953389,3.891,6.989,1580732.73
15,32,62.36,Yes,132.7564516,2.837,8.099,641965.2
5,88,71.64,No,217.6123648,3.285,6.3,309111.47
33,14,75.4,No,126.2898,3.127,9.849,326870.13
26,88,46.84,No,136.472,3.633,7.598,1130022.99
27,134,72.93,No,142.3105933,3.997,8.239,1780443.36
17,112,40.69,No,130.8966452,3.671,6.403,851762.28
43,118,77.47,No,213.1125857,3.749,9.575,637964.2
41,38,48.09,No,190.9070184,2.762,7.508,1156003.7
34,116,55.34,No,131.1173333,3.864,9.575,977628.78
22,74,70.8,No,139.36375,3.815,8.023,1077491.68
20,72,66.41,No,208.1265604,3.842,7.287,2065191.27
36,42,56.73,No,210.65429,2.741,8.476,411615.71
40,82,65.01,No,136.2136129,3.796,4.584,969611.3
19,90,52.05,No,136.5017742,3.757,7.866,1374863.1
40,9,41.39,No,131.9019677,2.826,5.435,1041202.13
30,17,80.94,No,210.5552301,2.759,8.2,462474.16
19,41,40.3,No,132.9783226,3.065,8.067,1490235.86
1,69,77.72,No,215.5037878,3.786,7.682,1466046.67
25,107,32.23,No,213.2732106,3.695,6.961,654088.02
38,5,53.77,No,126.5782857,2.987,13.975,372239.89
39,44,53.55,No,210.376263,2.708,8.476,1431910.98
39,71,82.75,No,213.7917147,3.648,8.3,1442092.08
42,73,90.69,No,129.0663,3.807,8.494,501780.66
35,8,52.34,No,135.7073618,2.854,9.262,1078900.44
24,54,26.51,Yes,133.260871,3.416,8.252,1341240.62
13,117,64.8,No,131.1266667,3.842,5.965,1970121.65
36,109,64.54,No,219.5340975,3.619,7.244,315396.72
33,36,79.02,No,126.2791667,2.924,9.265,266484.19
10,10,65.29,No,126.6019032,3.004,9.524,2041069.37
17,131,72.94,No,130.737871,3.512,5.936,877813.33
41,112,44.04,No,197.2295234,3.664,6.589,1215354.38
7,122,55.06,No,197.6218954,3.764,8.09,598495.02
2,80,91.58,No,215.2593211,3.638,7.852,1812768.26
24,31,73.52,No,132.7248387,2.86,8.117,1366381.6
9,34,77.15,No,215.1378313,2.624,6.442,452905.22
7,36,44.13,No,190.7763218,2.745,9.137,480239.88
17,130,74.2,No,130.7195806,3.537,5.936,907493.24
1,78,86.83,No,215.4834482,3.682,7.962,1352219.79
10,138,81.93,No,131.0103333,4.125,7.17,1671857.57
39,117,69.11,No,220.3014485,3.814,6.989,1456997.2
5,29,87.71,No,212.1608984,2.664,6.496,287205.38
5,132,86.96,No,222.5472987,3.494,5.603,306759.7
40,114,36.54,No,137.7970968,3.957,4.125,1132064.23
13,3,35.7,No,126.5262857,2.654,8.316,1970274.64
40,20,60.97,No,132.4733333,2.805,5.435,973105.3
5,90,66.9,No,218.0852999,3.353,6.3,306069.18
24,44,37.08,No,132.7566667,3.2,8.275,1413302.7
19,24,74.6,No,132.5667742,2.933,8.099,1412157.02
28,13,67.38,No,126.3805667,3.105,14.099,1186971.02
42,103,54.51,No,130.2792258,3.66,7.545,579499.93
39,86,78.75,No,215.1233185,3.467,8.177,1338657.95
41,87,61.77,No,194.8779718,3.538,6.901,1160619.61
20,44,35.47,No,204.8249189,3.046,7.484,2416051.17
35,64,50.02,No,138.2475036,3.892,8.512,841778.34
34,35,70.13,No,126.2346,2.619,10.21,865709.11
26,19,51.62,No,132.4357419,2.83,8.512,1073862.59
17,132,73.29,No,130.7561613,3.509,5.936,849074.04
4,65,64.22,No,128.9998667,3.781,5.946,1878167.44
14,19,69.71,No,182.4315571,2.809,8.899,2249570.04
11,26,83.26,No,214.695346,2.64,7.346,1250178.89
35,86,63.61,No,140.32725,3.711,8.684,705802.45
15,122,67.61,No,138.1138065,3.915,8.15,663971.26
31,132,89.57,No,221.5954138,3.494,6.565,1386472.59
8,15,61.35,No,213.6655355,2.854,6.29,873337.84
1,58,53.56,No,214.1110564,3.459,7.742,1553191.63
14,5,37.13,No,182.1201566,2.777,8.992,2237544.75
4,13,53.04,No,126.3805667,2.787,7.896,1817273.28
27,102,41.3,No,140.7048214,3.666,8.009,1492399.13
22,121,62.39,No,142.1032776,3.85,7.671,1047297.38
27,106,37.86,Yes,141.1199827,3.826,8.009,1651605.35
28,52,50.74,No,127.5800323,3.342,14.021,1127859.69
36,5,51.33,No,210.1092746,2.574,8.554,480203.43
16,137,56.69,No,198.1267184,3.659,6.061,526525.16
8,17,74.71,No,214.2500323,2.759,6.29,868041.56
44,140,61.79,No,131.0756667,3.815,5.217,337390.44
6,36,65.21,No,213.2661373,2.633,7.007,1360317.9
11,75,87.17,No,218.6424704,3.48,7.567,1334627.96
9,71,85.81,No,218.6365747,3.648,6.38,550076.32
37,85,82.06,No,214.7934111,3.526,8.177,513341.94
44,17,53.11,No,126.1602258,2.908,7.972,291891.01
18,85,66.23,No,136.3145,3.809,8.89,845715.37
22,23,79.22,No,136.3962643,2.806,8.433,1092654.26
7,20,52.7,No,189.4185259,2.674,8.963,481144.09
23,102,28.49,No,136.753,3.523,4.261,1031451.35
37,124,82.15,No,220.4494148,3.393,6.989,508573.16
10,28,88.37,No,126.064,3.049,9.199,1962996.7
39,49,52.74,No,210.1842358,2.976,8.395,1224475.12
37,128,78.15,No,220.6063444,3.256,6.623,506005.47
24,83,68.14,No,136.2440968,3.879,8.358,1196105.44
21,90,65.16,No,217.1650042,3.353,7.441,729036.06
24,57,31.36,No,133.6141429,3.605,8.252,1346994.53
20,133,69.57,No,214.825578,3.807,7.28,2045061.22
24,103,25.73,No,136.8564194,3.705,8.659,1151993.85
22,79,75.33,No,139.9896486,3.903,8.023,983232.96
6,93,61.33,No,219.5631135,3.297,6.551,1536176.54
31,123,79.47,No,221.3877467,3.452,6.891,1443285.79
8,67,72.96,No,219.4159857,3.899,6.297,895763.41
13,27,81.24,No,126.0854516,2.802,7.951,1969121.45
32,63,45.97,No,192.4225954,3.611,8.595,1120508.14
41,115,46.84,No,197.780931,3.901,6.547,1323004.73
37,83,87.5,No,214.5516896,3.533,8.177,530367.83
41,61,38.16,No,192.2691707,3.461,6.934,1179125.48
20,6,43.82,No,204.5250598,2.818,8.187,2010974.84
23,27,70.03,No,132.6141935,2.792,5.326,1417013.07
8,52,39.26,No,215.5528862,3.01,6.262,782256.66
39,52,47.94,No,210.9682412,3.01,8.395,1158698.44
21,4,45.31,No,210.9759573,2.561,8.324,749597.24
31,4,45.31,No,210.9759573,2.561,8.324,1344354.41
32,30,74.95,No,190.3284922,2.731,9.017,1140501.03
11,38,72.6,No,215.17839,2.725,7.564,1169831.38
4,106,33,Yes,130.3849032,3.411,4.607,2374660.64
9,96,46.84,No,222.3975443,3.172,6.054,613115.21
14,20,72.62,No,182.4424199,2.78,8.899,2248645.59
29,3,31.96,No,131.637,2.747,10.064,542399.07
35,54,30.45,Yes,137.1378318,3.239,8.549,859258.17
16,22,64.44,No,189.4882603,2.728,6.868,610641.42
35,110,44.32,No,141.4742857,3.848,8.744,796351.35
39,102,54.66,No,218.5823389,3.261,7.244,1369125.37
9,14,68.58,No,213.848478,2.835,6.384,526128.61
32,109,33.4,No,196.9565303,3.191,8.256,1153332.89
38,128,95.61,No,130.683,3.723,10.926,416036.75
26,2,18.14,Yes,131.5866129,2.771,8.488,1015684.09
28,138,82.97,No,131.0103333,4.125,10.926,1135340.19
20,117,47.64,No,214.4223063,4.004,7.139,1886503.93
12,97,42.17,No,129.8555333,3.644,12.89,1189646.45
36,106,54.49,Yes,218.9551002,3.462,7.244,335741.9
11,43,69.9,Yes,215.0614025,2.735,7.564,1757242.51
39,99,54.62,No,218.0541851,3.112,7.716,2554482.84
9,81,85.8,No,219.2556109,3.554,6.404,540819.44
30,104,50.79,No,219.7188636,3.29,7.057,433037.66
31,142,68.52,No,223.0598077,3.594,6.17,1378730.45
25,118,58.76,No,214.4771081,3.951,7.139,696421.72
20,128,78.27,No,214.728027,3.523,7.28,2134680.12
7,17,54.24,No,189.4452425,2.737,8.963,442734.55
5,110,57.69,No,221.6460048,3.669,5.943,347295.6
17,48,20.79,Yes,127.0876774,2.868,6.885,635862.55
43,37,68.78,No,203.7299032,2.72,10.21,699852.68
42,90,77.91,No,129.7821613,3.842,7.874,537276.41
11,51,51.51,No,215.1268275,3.016,7.551,1187776.19
12,32,83.63,Yes,126.1145806,3.044,14.18,903119.03
9,112,58.79,No,225.0336786,3.787,5.667,550791.32
3,68,75.79,No,219.127216,3.907,7.574,364603.13
32,100,32.99,Yes,196.3586101,3.119,8.513,1102367.65
42,101,59.85,No,130.1575161,3.443,7.545,636372.37
20,66,53.41,No,208.7992595,4.046,7.287,2090838.44
15,81,70.41,No,136.183129,3.942,7.806,599488.98
12,13,67.38,No,126.3805667,3.105,14.099,954220.22
7,24,62.19,No,189.6125456,2.699,9.017,557166.35
42,69,78.62,No,129.0623548,3.933,8.494,503295.29
14,6,45.8,No,182.1628441,2.818,8.992,2156035.06
34,12,55.04,No,126.4713333,2.805,9.593,910240.68
43,33,78.86,No,203.4499286,2.582,9.816,725043.04
30,80,92.32,No,215.2593211,3.638,7.852,412224.67
8,72,84.73,No,218.4021448,3.637,6.297,922048.41
36,78,84.99,No,214.2343177,3.66,8.177,354361.08
14,27,77.17,No,182.5320862,2.784,8.743,2219813.5
34,139,67.06,No,131.043,3.666,9.285,928629.31
27,83,71.44,No,140.196985,3.879,7.85,1511717.53
36,30,84.62,No,210.3292106,2.562,8.36,412050.73
4,44,46.4,No,126.7313333,2.727,7.127,2102530.17
36,110,63.19,No,219.7437314,3.647,7.244,318674.93
18,125,70.92,No,138.1629,3.629,8.304,1080357.89
36,102,56.28,No,218.5823389,3.254,7.244,325976.34
13,11,50.39,No,126.5621,2.915,8.107,1819660.44
35,2,29.81,Yes,135.4113076,2.773,9.262,1168815.31
24,67,58.49,No,134.593,4.211,8.212,1311950.16
18,54,24.3,Yes,133.260871,3.255,9.131,1122053.58
2,101,46.75,No,219.355063,3.157,7.057,1799520.14
37,6,61.96,No,210.1413607,2.667,8.554,513015.35
45,62,48.71,No,185.3636656,3.72,8.521,750182.71
17,7,33.96,No,126.6066452,2.782,6.548,752034.52
33,6,55.61,No,126.6042857,3.034,10.115,312161
36,59,64.9,No,213.1096787,3.487,8.395,431412.22
36,74,85.33,No,213.9324122,3.502,8.177,354270.77
25,71,71.45,No,208.1535092,3.881,7.287,740259.63
8,142,62.99,No,227.0184166,3.594,5.124,900309.75
21,22,82.29,No,210.8803726,2.669,8.099,711470.8
27,121,64.77,No,142.1032776,3.979,8.253,1818906.73
20,104,37.19,No,212.9286312,3.567,6.961,1761016.51
20,115,45.68,No,214.3127027,4.044,7.139,2045396.06
35,108,41.74,No,141.3007857,3.739,8.744,805028.74
8,9,60.18,No,214.164218,2.719,6.29,914500.91
43,19,88.12,No,203.3727673,2.668,9.593,684023.95
25,64,45.87,No,208.4779405,3.892,7.287,756588.42
15,8,39.53,No,131.863129,2.963,8.35,592111.49
4,142,64.46,No,131.1499677,3.61,3.879,2097266.85
38,19,90.84,No,126.1119032,2.949,14.099,354828.65
25,76,72.67,No,208.5309337,3.76,7.274,680510.23
24,112,59.51,No,137.6552903,4.054,8.659,1221723.94
44,6,37.62,No,126.6042857,2.733,8.119,272190.83
24,3,31.05,No,131.637,2.909,8.326,1385362.49
42,120,85.19,No,131.0983226,4.308,7.382,590636.38
9,84,75.65,Yes,219.4457675,3.546,6.404,528784.86
26,65,47.17,No,134.4357333,3.988,7.818,873450.29
28,88,70.44,No,129.6938,3.827,12.89,1557314.58
9,126,87.18,No,225.5921049,3.286,5.539,544770.7
37,90,67.89,No,216.2468287,3.353,7.716,522784.33
35,80,76.67,No,140.0859873,3.812,8.684,819911.89
19,93,48.22,No,136.4618065,3.719,7.866,1502078.93
31,81,90.11,No,215.3229307,3.554,7.852,1487542.53
9,32,77.7,Yes,215.0359315,2.565,6.442,484835.2
8,89,61.74,No,220.7960935,3.274,6.123,863188.26
28,21,87.27,No,126.1266,3.084,14.099,1231025.07
8,90,59.97,No,220.9619484,3.353,6.123,905984.49
14,49,34.32,No,182.5983058,3.193,8.549,1864746.1
9,33,81.19,No,215.0615285,2.582,6.442,463448.59
9,120,69.52,No,225.4942498,3.63,5.539,571463.93
2,10,65.41,No,210.2831653,2.77,8.2,1954689.21
14,88,55.82,No,187.4837962,3.583,8.523,2078796.76
44,25,82.27,No,126.1283548,2.797,7.804,292680.16
21,135,83.58,No,221.9415576,3.638,6.565,763867.59
41,59,40.19,No,192.1237981,3.406,7.241,1115504.26
37,8,55.76,No,209.7870932,2.732,8.554,515777.97
4,63,62.34,No,128.9107333,3.724,5.946,1960587.76
22,52,20.61,No,136.9706544,3.243,8.458,799369.15
6,90,68.53,No,219.0740167,3.353,6.551,1417922.37
5,135,84.25,No,222.8958121,3.638,5.603,344642.01
1,37,67.18,No,211.8137436,2.72,7.838,1459409.1
17,89,47.69,No,129.7706452,3.567,6.617,884042.63
31,135,83.58,No,221.9415576,3.638,6.565,1373651.49
2,67,74.61,No,215.6124735,3.899,7.931,1838513.07
38,36,71.82,No,126.2791667,3.013,14.313,351271.36
38,23,90.37,No,126.1518,3.1,14.18,343850.34
5,112,64.44,No,221.8735063,3.787,5.943,321299.99
35,34,67.08,No,136.6317821,2.713,8.861,758069.78
44,125,72.89,No,130.7929,3.737,5.621,336241
35,42,50.81,No,136.7715714,3,8.763,846850.35
20,81,71.25,No,208.8424359,3.747,7.274,1990017.93
32,123,71.14,No,197.6551863,3.741,8.09,1246322.44
18,136,71.85,Yes,138.4729355,3.921,8.535,1083521.24
27,11,54.95,No,135.82725,3.01,8.058,1857500.96
1,45,46.33,No,211.4659526,2.843,7.838,1682614.26
34,97,24.69,No,129.8555333,3.153,10.148,1084243.91
3,3,47.07,No,214.6198868,2.514,7.368,421642.19
35,14,69.02,No,135.962,2.966,9.051,1182099.88
13,83,77,No,129.3259355,3.58,6.877,1953628.82
36,1,45.97,No,209.8529663,2.545,8.554,467546.74
11,72,87.9,No,218.3551748,3.637,7.574,1337506.74
28,25,99.22,No,126.1283548,3.112,14.18,1205884.98
2,137,75.88,No,222.2174395,3.717,6.565,1814806.63
34,143,57.95,No,131.1930968,3.514,8.839,956987.81
18,94,47.88,No,136.4666667,3.571,8.471,1056992.18
45,102,41.18,No,189.3260962,3.513,8.424,676615.53
37,63,73.25,No,214.026217,3.743,8.3,543775.87
40,96,38.51,No,136.4909333,3.501,4.42,1059676.62
41,84,58.31,Yes,194.6387853,3.566,6.901,1280958.97
23,44,34.3,No,132.7566667,3.065,5.287,1617025.41
4,140,63.07,No,131.0756667,3.62,3.879,2209835.43
34,69,65.99,No,129.0623548,3.771,10.581,941311.83
14,124,71.93,No,191.0299731,3.62,8.567,1905733.68
33,143,73.7,No,131.1930968,4.301,6.895,253731.13
41,22,69.39,No,189.4882603,2.728,7.335,1273279.79
28,56,48.45,No,128.13,3.53,14.021,1311796.91
24,127,77.18,No,138.2296333,3.646,8.953,1645097.75
6,15,74.95,No,211.8421769,2.854,7.092,1524059.4
33,95,62.35,Yes,129.8364,3.76,8.01,255996.47
8,47,45.67,No,214.7479069,2.886,6.433,1511641.09
38,124,85.94,No,130.8295333,4.144,11.627,430222.07
7,90,37.49,No,195.1789994,3.548,8.513,558691.43
14,69,69.7,No,185.8603077,3.985,8.521,2080694.24
32,46,36.07,No,191.0303376,2.778,9.137,1557776.1
11,2,48.01,Yes,214.5747916,2.548,7.368,1574684.08
41,90,45.62,No,195.1789994,3.548,6.759,1214944.29
24,63,52.36,No,134.2784667,3.981,8.212,1245576.65
7,126,68.84,No,197.785577,3.693,8.09,704335.41
41,92,35.04,No,195.4847959,3.527,6.759,1315684.86
22,67,57.71,No,138.4959286,4.095,8.252,1001558.74
21,73,85.72,No,214.7441108,3.594,7.931,771298.98
3,142,73.44,No,226.9688442,3.594,6.034,424513.08
1,74,85.55,No,215.1841368,3.524,7.962,1488538.09
31,83,91.94,No,215.4508632,3.533,7.852,1385769.03
4,59,51.86,No,128.5121935,3.495,6.51,2116475.38
27,114,48.73,No,141.7712396,4.143,8.253,1899013.34
36,50,42.87,No,210.2379731,2.971,8.395,410497.73
13,23,71.33,No,126.1518,2.802,7.951,1870843.9
33,97,47.7,No,129.8555333,3.644,8.01,270373.05
42,30,84.99,No,126.0892903,3.022,9.199,465993.51
29,142,55.28,No,138.8336129,4,9.151,516909.24
27,137,68.72,No,142.5938833,4.088,8.239,1519604.5
7,94,29.53,No,195.7184713,3.479,8.513,539826.56
7,105,22.2,No,196.8728921,3.031,8.256,580453.32
44,118,54.41,No,131.136,3.831,5.621,326053.28
21,84,78.87,Yes,215.5148295,3.546,7.852,653989.65
1,103,54.11,No,219.9856893,3.268,7.348,1394393.84
41,126,76.54,No,197.785577,3.693,6.547,1355600.01
35,63,52.24,No,138.1646952,3.821,8.512,795157.2
4,2,28.84,Yes,126.4962581,2.573,8.623,2188307.39
15,72,63.9,No,135.0837333,3.989,7.658,639928.85
42,18,82.82,No,126.1360645,2.941,9.524,556046.12
38,67,70.93,No,129.089,4.202,13.736,366977.79
30,11,67.87,No,210.1495463,2.808,8.2,471054.16
38,12,64.55,No,126.4713333,3.05,14.099,335121.82
20,60,44.83,No,207.6553444,3.625,7.343,1824711.21
1,91,66.57,No,217.6766791,3.372,7.866,1445249.09
43,10,64.37,No,202.6594654,2.77,9.593,693058.34
13,77,78.5,No,129.1507742,3.563,6.877,1987089.36
1,101,49.01,No,219.7142581,3.157,7.348,1550369.92
2,89,71.67,No,217.0048261,3.274,7.441,1743882.19
12,105,50.58,No,130.3496774,3.702,12.187,1058767.95
44,12,55.66,No,126.4713333,2.936,7.972,278287.04
35,109,40.07,No,141.3875357,3.816,8.744,766571.1
42,4,52.77,No,126.5522857,2.825,9.765,491510.58
19,68,52.8,No,134.6803871,4.202,7.658,1355234.3
13,101,33.8,No,130.1575161,3.08,6.104,1865752.78
1,68,67.63,No,215.7339202,3.907,7.682,1428218.27
14,63,53.69,No,185.5339821,3.821,8.521,1974960.86
40,76,68.9,No,135.7837419,3.827,4.584,953252.14
27,88,56.91,No,140.43475,3.775,7.906,1672339.27
22,128,75.81,No,142.2548214,3.561,7.753,971361.38
14,101,35.88,No,189.1940558,3.422,8.424,1859144.96
14,24,77.84,No,182.2604411,2.783,8.743,2130287.27
38,9,59.84,No,126.6034839,3.086,14.099,368929.55
39,141,69.88,No,222.0510793,3.601,6.228,1494417.07
45,87,70.66,No,187.2566641,3.645,8.625,698986.34
28,117,77.99,No,131.1266667,4.193,11.627,1170456.16
36,65,76.1,No,214.3580974,3.837,8.3,340708.78
